id	speed	density	flow
-1	65.000000	0.000000	0.000000
-2	65.000000	0.268471	7.716091
-3	65.000000	0.269024	7.744204
-4	65.000000	0.276473	8.181556
-5	65.000000	0.494559	14.677047
-6	65.000000	0.494661	14.725213
-7	65.000000	0.497921	14.773536
-8	65.000000	0.484898	14.362279
-9	65.000000	0.440668	13.082823
-10	65.000000	0.440908	13.114845
-11	65.000000	0.527506	12.094007
-12	65.000000	0.345533	12.119226
-13	65.000000	0.343876	12.144123
-14	65.000000	0.552501	13.702861
-15	65.000000	0.331232	13.229721
-16	65.000000	0.439938	13.258156
-17	65.000000	0.426072	12.799549
-18	65.000000	0.427234	12.824240
-19	65.000000	0.343901	11.984797
-20	65.000000	0.310986	12.002568
-21	65.000000	0.319517	12.020835
-22	65.000000	0.300223	11.345775
-23	65.000000	0.630292	10.668325
-24	65.000000	0.357643	10.810431
-25	65.000000	0.338011	10.100546
-26	65.000000	0.291061	9.918098
-27	65.000000	0.300676	9.912043
-28	65.000000	0.294126	9.989251
-29	65.000000	0.525661	9.956477
-30	65.000000	0.347129	9.926760
-31	65.000000	0.321496	9.217202
-32	65.000000	0.319056	9.172087
-33	65.000000	0.312313	8.487139
-34	65.000000	0.311221	8.428878
-35	65.000000	0.307692	8.365613
-36	65.000000	0.316477	8.295872
-37	65.000000	0.315562	7.598273
-38	65.000000	0.231727	7.543228
-39	65.000000	0.262861	7.578451
-40	65.000000	0.266369	7.512884
-41	65.000000	0.260148	7.448848
-42	65.000000	0.234730	6.785251
-43	65.000000	0.237323	6.910649
-44	65.000000	0.327977	6.804152
-45	65.000000	0.318345	6.734337
-46	65.000000	0.287971	6.673096
-47	65.000000	0.262187	6.618965
-48	65.000000	0.355403	6.018060
-49	65.000000	0.282728	5.965961
-50	65.000000	0.205374	5.903300
-51	65.000000	0.204614	5.866426
-52	65.000000	0.203979	5.831496
-53	65.000000	0.185298	5.329804
-54	65.000000	0.184865	5.300384
-55	65.000000	0.169476	4.878672
-56	65.000000	0.179651	5.138863
-57	65.000000	0.178254	5.114974
-58	65.000000	0.178433	5.092351
-59	65.000000	0.177119	5.262220
-60	65.000000	0.118222	3.364917
-61	65.000000	0.121436	3.294538
-62	65.000000	0.107524	3.272146
-63	65.000000	0.116186	3.238641
-64	65.000000	0.112516	3.215933
-65	65.000000	0.116960	3.192427
-66	65.000000	0.112808	3.169742
-67	65.000000	0.112140	3.147066
-68	65.000000	0.112909	3.124014
-69	65.000000	0.108133	3.101676
-70	65.000000	0.136444	3.121494
-71	65.000000	0.083496	3.103689
-72	65.000000	0.108498	3.080279
-73	65.000000	0.107487	3.056795
-74	65.000000	0.107524	3.033117
-75	65.000000	0.105273	3.009873
-76	65.000000	0.128719	2.916647
-77	65.000000	0.100610	2.895480
-78	65.000000	0.102600	2.742102
-79	65.000000	0.085019	2.714852
-80	65.000000	0.112686	2.581093
-81	65.000000	0.099186	2.551461
-82	65.000000	0.097852	2.524456
-83	65.000000	0.083277	2.149667
-84	65.000000	0.089307	2.033452
-85	65.000000	0.096659	2.150433
-86	65.000000	0.075313	2.127753
-87	65.000000	0.077130	2.106925
-88	65.000000	0.096492	1.541103
-89	65.000000	0.068653	1.537787
-90	65.000000	0.071109	1.561180
-91	65.000000	0.045592	1.561905
-92	65.000000	0.046033	1.563687
-93	65.000000	0.054396	1.567099
-94	65.000000	0.053274	1.571538
-95	65.000000	0.055137	1.577201
-96	65.000000	0.055187	1.583872
-97	65.000000	0.055271	1.591544
-98	65.000000	0.057687	1.521012
-99	65.000000	0.047572	1.529483
-100	65.000000	0.053537	1.540157
-101	65.000000	0.033692	0.991301
-102	65.000000	0.028828	1.008280
-103	65.000000	0.019899	0.503125
-104	65.000000	0.017267	0.531489
-105	65.000000	0.017752	0.521783
-106	65.000000	0.018774	0.550992
-107	65.000000	0.019704	0.581290
-108	65.000000	0.020652	0.612664
-109	65.000000	0.021896	0.645477
-110	65.000000	0.022984	0.679397
-111	65.000000	0.024104	0.714345
-112	65.000000	0.025413	0.750452
-113	65.000000	0.025918	0.786467
-114	65.000000	0.027854	0.824201
-115	65.000000	0.028314	0.833487
-116	65.000000	0.029747	0.873324
-117	65.000000	0.030989	0.913465
-118	65.000000	0.032718	0.934602
-119	65.000000	0.034187	0.975565
-120	65.000000	0.035491	1.016547
-121	65.000000	0.037586	1.094420
-122	65.000000	0.035280	1.053859
-123	65.000000	0.037495	1.092525
-124	65.000000	0.039109	1.113982
-125	65.000000	0.040621	1.152105
-126	65.000000	0.041824	1.189388
-127	65.000000	0.043495	1.225973
-128	65.000000	0.046890	1.334243
-129	65.000000	0.037976	1.362633
-130	65.000000	0.037078	1.388850
