id	speed	density	flow
-263	65.000000	0.021301	0.606573
-264	65.000000	0.021340	0.610650
-265	65.000000	0.019277	0.551251
-266	65.000000	0.017485	0.513104
-267	65.000000	0.018008	0.515658
-268	65.000000	0.019136	0.545374
-269	65.000000	0.019300	0.547730
-270	65.000000	0.019300	0.549803
-271	65.000000	0.019522	0.551553
-272	65.000000	0.015929	0.452083
-273	65.000000	0.012695	0.452738
-274	65.000000	0.012166	0.453150
-275	65.000000	0.021257	0.415262
-276	65.000000	0.025495	0.524749
-277	65.000000	0.016000	0.523337
-278	65.000000	0.012898	0.448525
-279	65.000000	0.015477	0.446708
-280	65.000000	0.014608	0.412604
-281	65.000000	0.014584	0.410644
-282	65.000000	0.014471	0.408648
-283	65.000000	0.014081	0.401313
-284	65.000000	0.014055	0.399393
-285	65.000000	0.014031	0.397512
-286	65.000000	0.011188	0.377120
-287	65.000000	0.013300	0.375417
-288	65.000000	0.020347	0.410271
-289	65.000000	0.245169	9.944021
-290	65.000000	0.449114	9.907560
-291	65.000000	0.113342	2.088183
-292	65.000000	0.000000	0.000000
-293	65.000000	0.063182	1.899999
-294	65.000000	0.000000	0.000000
-295	65.000000	0.000000	0.000000
-296	65.000000	0.035159	0.609859
-297	65.000000	0.023010	0.584106
-298	65.000000	0.000000	0.000000
-299	65.000000	0.041484	0.902764
-300	65.000000	0.047859	0.889594
-301	65.000000	0.000000	0.000000
-302	65.000000	0.000000	0.000000
-303	65.000000	0.000000	0.000000
-304	65.000000	0.039839	0.723649
-305	65.000000	0.000000	0.000000
-306	65.000000	0.033938	0.682471
-307	65.000000	0.000000	0.000000
-308	65.000000	0.026091	0.641475
-309	65.000000	0.000000	0.000000
-310	65.000000	0.000000	0.000000
-311	65.000000	0.017582	0.580242
-312	65.000000	0.000000	0.000000
-313	65.000000	0.021769	0.554667
-314	65.000000	0.000000	0.000000
-315	65.000000	0.000000	0.000000
-316	65.000000	0.164723	2.526096
-317	65.000000	0.000000	0.000000
-318	65.000000	0.000000	0.000000
-319	65.000000	0.000000	0.000000
-320	65.000000	0.000000	0.000000
-321	65.000000	0.030351	0.849646
-322	65.000000	0.000000	0.000000
-323	65.000000	0.000000	0.000000
-324	65.000000	0.040026	1.053868
-325	65.000000	0.000000	0.000000
-326	65.000000	0.000000	0.000000
-327	65.000000	0.021077	0.482964
-328	65.000000	0.000000	0.000000
-329	65.000000	0.000000	0.000000
-330	65.000000	0.011639	0.576712
-331	65.000000	0.041844	0.577164
-332	65.000000	0.000000	0.000000
-333	65.000000	0.000000	0.000000
-334	65.000000	0.000070	0.000000
-335	65.000000	0.000000	0.000000
-336	65.000000	0.010216	0.182204
-337	65.000000	0.000000	0.000000
-338	65.000000	0.007870	0.190795
-339	65.000000	0.000000	0.000000
-340	65.000000	0.000000	0.000000
-341	65.000000	0.080431	1.567672
-342	65.000000	0.000000	0.000000
-343	65.000000	0.021075	0.408209
-344	65.000000	0.000000	0.000000
-345	65.000000	0.000000	0.000000
-346	65.000000	0.054732	0.865473
