id	speed	density	flow
-1	65.000000	0.000000	0.000000
-2	65.000000	0.234601	6.721074
-3	65.000000	0.233514	6.700545
-4	65.000000	0.238422	7.033017
-5	65.000000	0.414581	12.265809
-6	65.000000	0.412092	12.229661
-7	65.000000	0.412224	12.193394
-8	65.000000	0.398939	11.780039
-9	65.000000	0.359643	10.656337
-10	65.000000	0.358405	10.639875
-11	65.000000	0.426588	9.761136
-12	65.000000	0.278476	9.748171
-13	65.000000	0.276210	9.735372
-14	65.000000	0.441669	10.932657
-15	65.000000	0.265726	10.593582
-16	65.000000	0.351620	10.576838
-17	65.000000	0.341483	10.240206
-18	65.000000	0.341191	10.223340
-19	65.000000	0.273796	9.524792
-20	65.000000	0.246907	9.512631
-21	65.000000	0.252960	9.500104
-22	65.000000	0.238164	8.985527
-23	65.000000	0.499978	8.450151
-24	65.000000	0.282891	8.539162
-25	65.000000	0.268326	8.009101
-26	65.000000	0.230621	7.851165
-27	65.000000	0.237885	7.836741
-28	65.000000	0.232482	7.892844
-29	65.000000	0.415738	7.877891
-30	65.000000	0.274978	7.871737
-31	65.000000	0.256910	7.379281
-32	65.000000	0.256135	7.381869
-33	65.000000	0.252319	6.878641
-34	65.000000	0.253367	6.887844
-35	65.000000	0.252693	6.899341
-36	65.000000	0.262516	6.912931
-37	65.000000	0.267411	6.471386
-38	65.000000	0.198186	6.484673
-39	65.000000	0.227217	6.584972
-40	65.000000	0.232804	6.600485
-41	65.000000	0.229849	6.615573
-42	65.000000	0.212588	6.178228
-43	65.000000	0.217308	6.361641
-44	65.000000	0.304935	6.359716
-45	65.000000	0.300196	6.383975
-46	65.000000	0.275061	6.407501
-47	65.000000	0.253395	6.430656
-48	65.000000	0.353847	6.024622
-49	65.000000	0.285614	6.059936
-50	65.000000	0.209689	6.060410
-51	65.000000	0.211317	6.091893
-52	65.000000	0.213095	6.125567
-53	65.000000	0.198423	5.740111
-54	65.000000	0.200345	5.777239
-55	65.000000	0.185872	5.381388
-56	65.000000	0.199419	5.736994
-57	65.000000	0.200232	5.778459
-58	65.000000	0.202833	5.821692
-59	65.000000	0.203646	6.084660
-60	65.000000	0.161944	4.642210
-61	65.000000	0.168966	4.616457
-62	65.000000	0.151698	4.648894
-63	65.000000	0.166397	4.670614
-64	65.000000	0.163482	4.704951
-65	65.000000	0.172500	4.740594
-66	65.000000	0.168785	4.774685
-67	65.000000	0.170191	4.808101
-68	65.000000	0.173819	4.841076
-69	65.000000	0.168746	4.871894
-70	65.000000	0.216533	4.985597
-71	65.000000	0.133875	5.008014
-72	65.000000	0.176278	5.036002
-73	65.000000	0.176924	5.062598
-74	65.000000	0.179282	5.087948
-75	65.000000	0.177727	5.111477
-76	65.000000	0.220629	5.027667
-77	65.000000	0.174402	5.046658
-78	65.000000	0.168604	4.540289
-79	65.000000	0.141657	4.556665
-80	65.000000	0.191219	4.410228
-81	65.000000	0.170957	4.426069
-82	65.000000	0.171084	4.439681
-83	65.000000	0.150101	3.905687
-84	65.000000	0.164185	3.765398
-85	65.000000	0.180764	4.047127
-86	65.000000	0.142550	4.049919
-87	65.000000	0.147587	4.050903
-88	65.000000	0.216860	3.465706
-89	65.000000	0.154312	3.455308
-90	65.000000	0.159452	3.496434
-91	65.000000	0.101972	3.487193
-92	65.000000	0.102596	3.477195
-93	65.000000	0.120594	3.464534
