-1	29.124652	0.000000	0.000000
-2	29.124652	0.003533	0.102968
-3	29.124652	0.003538	0.103118
-4	30.026185	0.003618	0.108713
-5	30.026185	0.006148	0.184709
-6	30.026185	0.006156	0.184952
-7	30.026185	0.006164	0.185195
-8	30.139428	0.005958	0.179688
-9	30.139428	0.005217	0.157313
-10	30.139428	0.005222	0.157460
-11	30.237788	0.004791	0.144921
-12	30.237787	0.004794	0.145036
-13	30.237785	0.004798	0.145151
-14	30.506002	0.005357	0.163489
-15	30.505984	0.005103	0.155743
-16	30.505924	0.005107	0.155863
-17	30.505773	0.004870	0.148606
-18	30.505427	0.004873	0.148697
-19	30.308172	0.004578	0.138807
-20	30.307330	0.004580	0.138873
-21	30.305883	0.004583	0.138942
-22	30.303601	0.004290	0.130065
-23	30.290012	0.003998	0.121199
-24	30.734356	0.003990	0.122792
-25	30.718614	0.003696	0.113744
-26	27.290941	0.004086	0.111772
-27	27.273066	0.004088	0.111835
-28	29.013924	0.003876	0.112893
-29	28.981575	0.003883	0.113118
-30	28.964697	0.003889	0.113309
-31	28.955193	0.003633	0.105869
-32	28.954575	0.003641	0.106136
-33	27.473954	0.003584	0.099119
-34	27.490279	0.003596	0.099466
-35	27.511137	0.003609	0.099848
-36	27.534033	0.003624	0.100278
-37	27.556589	0.003390	0.093807
-38	27.570773	0.003403	0.094172
-39	29.112361	0.003281	0.095842
-40	29.121608	0.003297	0.096301
-41	29.127409	0.003312	0.096763
-42	29.130847	0.003089	0.090247
-43	29.222298	0.003178	0.093134
-44	21.449529	0.004342	0.093394
-45	21.452344	0.004370	0.094008
-46	21.456420	0.004397	0.094574
-47	21.461912	0.004421	0.095100
-48	21.475378	0.004146	0.089183
-49	21.488835	0.004174	0.089790
-50	29.204358	0.003074	0.089835
-51	29.222684	0.003091	0.090315
-52	29.241937	0.003107	0.090794
-53	29.260748	0.002906	0.084908
-54	29.277934	0.002921	0.085347
-55	29.494219	0.002698	0.079365
-56	29.234578	0.002897	0.084430
-57	29.239362	0.002910	0.084828
-58	29.238685	0.002924	0.085215
-59	29.322891	0.003037	0.088785
-60	29.311955	0.001822	0.053217
-61	29.554201	0.001787	0.052643
-62	29.537276	0.001791	0.052754
-63	28.496979	0.001854	0.052709
-64	28.477842	0.001857	0.052807
-65	28.458721	0.001861	0.052902
-66	28.441927	0.001864	0.052985
-67	28.427515	0.001867	0.053062
-68	28.415725	0.001869	0.053134
-69	28.407074	0.001871	0.053198
-70	28.813690	0.001876	0.054104
-71	28.810968	0.001878	0.054146
-72	28.809785	0.001880	0.054198
-73	28.810793	0.001881	0.054245
-74	28.813902	0.001883	0.054289
-75	28.818922	0.001884	0.054328
-76	25.664865	0.002072	0.053195
-77	25.672751	0.002074	0.053222
-78	27.942491	0.001697	0.047402
-79	27.953198	0.001698	0.047433
-80	26.335555	0.001739	0.045737
-81	26.351520	0.001740	0.045759
-82	26.368043	0.001741	0.045773
-83	26.384212	0.001581	0.041538
-84	23.403384	0.001714	0.039922
-85	22.796304	0.001887	0.042798
-86	22.801824	0.001885	0.042751
-87	22.804375	0.001883	0.042694
-88	22.800230	0.001570	0.035585
-89	22.794307	0.001566	0.035476
-90	29.251704	0.001234	0.035906
-91	29.244345	0.001232	0.035819
-92	29.236914	0.001228	0.035727
-93	29.228825	0.001225	0.035613
-94	29.222104	0.001221	0.035497
-95	29.216759	0.001217	0.035373
-96	29.213181	0.001212	0.035244
-97	29.211356	0.001208	0.035111
-98	29.289597	0.001139	0.033209
-99	29.290277	0.001135	0.033087
-100	29.291316	0.001130	0.032947
-101	29.291581	0.000951	0.027694
-102	29.290535	0.000947	0.027576
-103	29.643124	0.000766	0.022568
-104	29.633484	0.000761	0.022425
-105	29.304553	0.000709	0.020670
-106	29.284434	0.000704	0.020528
-107	29.259914	0.000699	0.020383
-108	29.232202	0.000694	0.020237
-109	29.202450	0.000689	0.020089
-110	29.172547	0.000684	0.019940
-111	29.144084	0.000679	0.019791
-112	29.118376	0.000674	0.019643
-113	29.097258	0.000669	0.019500
-114	29.080763	0.000664	0.019354
-115	29.070101	0.000429	0.012493
-116	29.065606	0.000425	0.012389
-117	29.066902	0.000422	0.012287
-118	28.336332	0.000420	0.011920
-119	28.345620	0.000416	0.011821
-120	28.355901	0.000413	0.011724
-121	28.809729	0.000418	0.012042
-122	28.815742	0.000374	0.010789
-123	28.817223	0.000371	0.010694
-124	28.279044	0.000369	0.010432
-125	28.269088	0.000365	0.010340
-126	28.254618	0.000362	0.010251
-127	28.237658	0.000359	0.010163
-128	28.269587	0.000376	0.010665
-129	28.258698	0.000374	0.010597
-130	28.251489	0.000371	0.010534
-131	28.253834	0.000320	0.009080
-132	28.311895	0.000296	0.008412
-133	28.324921	0.000294	0.008370
-134	29.149906	0.000298	0.008725
-135	29.167056	0.000297	0.008682
-136	28.347222	0.000310	0.008813
-137	28.355753	0.000309	0.008776
-138	28.358420	0.000307	0.008743
-139	28.968118	0.000301	0.008745
-140	28.962932	0.000300	0.008723
-141	28.957340	0.000299	0.008707
-142	28.120034	0.000312	0.008799
-143	28.120395	0.000311	0.008795
-144	28.508942	0.000300	0.008602
-145	28.699951	0.000000	0.000000
-146	28.699951	0.000640	0.018387
-147	28.699951	0.000641	0.018414
-148	28.789432	0.000451	0.012993
-149	28.789432	0.000766	0.022076
-150	28.789432	0.000767	0.022105
-151	28.789432	0.000768	0.022134
-152	28.789374	0.000969	0.027914
-153	28.789374	0.000848	0.024438
-154	28.789374	0.000849	0.024461
-155	28.789397	0.001292	0.037221
-156	28.789396	0.001293	0.037250
-157	28.789394	0.001294	0.037280
-158	28.699930	0.000667	0.019145
-159	28.699915	0.000635	0.018238
-160	28.699851	0.000636	0.018252
-161	28.699698	0.000606	0.017402
-162	28.699347	0.000607	0.017412
-163	29.145838	0.000939	0.027390
-164	29.144949	0.000940	0.027403
-165	29.143592	0.000940	0.027417
-166	29.141269	0.000880	0.025665
-167	29.127593	0.000820	0.023916
-168	27.329585	0.000818	0.022387
-169	27.315128	0.000758	0.020737
-170	28.551934	0.000795	0.022765
-171	28.533416	0.000796	0.022778
-172	28.690965	0.000757	0.021816
-173	28.658588	0.000759	0.021860
-174	28.642109	0.000760	0.021897
-175	28.632812	0.000710	0.020459
-176	28.632295	0.000712	0.020511
-177	28.373994	0.000977	0.027918
-178	28.390695	0.000981	0.028015
-179	28.412197	0.000984	0.028122
-180	28.436129	0.000988	0.028245
-181	28.459130	0.000924	0.026419
-182	28.474111	0.000928	0.026524
-183	28.844562	0.000878	0.025408
-184	28.853694	0.000882	0.025530
-185	28.859420	0.000886	0.025653
-186	28.862813	0.000827	0.023925
-187	28.998883	0.000743	0.021601
-188	28.732527	0.000767	0.022104
-189	28.735707	0.000772	0.022250
-190	28.740624	0.000777	0.022387
-191	28.747560	0.000781	0.022516
-192	28.761795	0.000732	0.021095
-193	28.780391	0.000737	0.021250
-194	28.890978	0.000754	0.021796
-195	28.909124	0.000758	0.021913
-196	28.928167	0.000762	0.022029
-197	28.946757	0.000713	0.020601
-198	28.963720	0.000716	0.020707
-199	28.842983	0.000946	0.027225
-200	29.661418	0.000767	0.022681
-201	29.666354	0.000771	0.022788
-202	29.665747	0.000774	0.022892
-203	29.075640	0.000682	0.019777
-204	29.064675	0.000409	0.011854
-205	29.048735	0.000435	0.012593
-206	29.032125	0.000436	0.012619
-207	28.968115	0.000443	0.012802
-208	28.948646	0.000444	0.012826
-209	28.929189	0.000445	0.012848
-210	28.912068	0.000445	0.012869
-211	28.897376	0.000446	0.012888
-212	28.885345	0.000447	0.012905
-213	28.876506	0.000447	0.012921
-214	28.958909	0.000418	0.012105
-215	28.956192	0.000418	0.012114
-216	28.954980	0.000418	0.012126
-217	28.955982	0.000419	0.012137
-218	28.959097	0.000419	0.012146
-219	28.964136	0.000419	0.012155
-220	28.882954	0.000462	0.013339
-221	28.891662	0.000462	0.013345
-222	28.769875	0.000303	0.008720
-223	28.780804	0.000303	0.008726
-224	24.634877	0.000425	0.010464
-225	24.649573	0.000426	0.010468
-226	24.664996	0.000426	0.010471
-227	24.680014	0.000387	0.009502
-228	28.911935	0.000385	0.011074
-229	28.835960	0.000284	0.008139
-230	28.843997	0.000283	0.008130
-231	28.848096	0.000283	0.008119
-232	28.845242	0.000236	0.006772
-233	28.837491	0.000235	0.006749
-234	28.825079	0.000215	0.006169
-235	28.817830	0.000215	0.006154
-236	28.810357	0.000214	0.006138
-237	28.802509	0.000214	0.006119
-238	28.795910	0.000213	0.006099
-239	28.790665	0.000212	0.006077
-240	28.787166	0.000211	0.006055
-241	28.785390	0.000211	0.006032
-242	29.099047	0.000268	0.007757
-243	29.099693	0.000267	0.007730
-244	29.100737	0.000266	0.007697
-245	29.100988	0.000224	0.006469
-246	29.099984	0.000223	0.006442
-247	26.245590	0.000191	0.004971
-248	26.237058	0.000189	0.004941
-249	28.979556	0.000226	0.006512
-250	28.959615	0.000224	0.006467
-251	28.935319	0.000223	0.006422
-252	28.907900	0.000221	0.006376
-253	28.878473	0.000220	0.006329
-254	28.848916	0.000218	0.006282
-255	28.820802	0.000216	0.006235
-256	28.795427	0.000215	0.006188
-257	28.774598	0.000213	0.006143
-258	28.758352	0.000212	0.006097
-259	28.747878	0.000137	0.003936
-260	28.743494	0.000135	0.003903
-261	28.744831	0.000134	0.003871
-262	28.750914	0.000142	0.004103
-263	28.760319	0.000141	0.004069
-264	28.770763	0.000140	0.004035
-265	28.735663	0.000125	0.003590
-266	28.741648	0.000112	0.003216
-267	28.743110	0.000111	0.003188
-268	28.694377	0.000116	0.003327
-269	28.684336	0.000115	0.003297
-270	28.669696	0.000114	0.003269
-271	28.652480	0.000113	0.003241
-272	28.547137	0.000092	0.002628
-273	28.536065	0.000091	0.002611
-274	28.528761	0.000091	0.002595
-275	28.530899	0.000078	0.002237
-276	27.302859	0.000103	0.002814
-277	27.314733	0.000102	0.002801
-278	29.061167	0.000082	0.002397
-279	29.078151	0.000082	0.002386
-280	28.558455	0.000077	0.002203
-281	28.567091	0.000077	0.002194
-282	28.569814	0.000076	0.002186
-283	28.745566	0.000075	0.002150
-284	28.740416	0.000074	0.002145
-285	28.734887	0.000074	0.002141
-286	28.820517	0.000070	0.002037
-287	28.820736	0.000070	0.002036
-288	28.742220	0.000078	0.002240
-289	26.822400	0.004515	0.121177
-290	26.822400	0.004519	0.121282
-291	26.822400	0.001363	0.036592
-292	26.822400	0.000000	0.000000
-293	26.822400	0.000972	0.026122
-294	26.822400	0.000000	0.000000
-295	26.822400	0.000000	0.000000
-296	26.822183	0.000328	0.008812
-297	26.822119	0.000307	0.008246
-298	26.822400	0.000000	0.000000
-299	26.814163	0.000399	0.010729
-300	26.807262	0.000401	0.010761
-301	26.822400	0.000000	0.000000
-302	26.822400	0.000000	0.000000
-303	26.822400	0.000000	0.000000
-304	26.678619	0.000342	0.009169
-305	26.822400	0.000000	0.000000
-306	26.768090	0.000333	0.008942
-307	26.822400	0.000000	0.000000
-308	26.807862	0.000329	0.008836
-309	26.822400	0.000000	0.000000
-310	26.822400	0.000000	0.000000
-311	26.834065	0.000309	0.008303
-312	26.822400	0.000000	0.000000
-313	26.929080	0.000294	0.007908
-314	26.822400	0.000000	0.000000
-315	26.822400	0.000000	0.000000
-316	26.940142	0.001642	0.044176
-317	26.822400	0.000000	0.000000
-318	26.822400	0.000000	0.000000
-319	26.822400	0.000000	0.000000
-320	26.822400	0.000000	0.000000
-321	26.845733	0.000391	0.010476
-322	26.822400	0.000000	0.000000
-323	26.822400	0.000000	0.000000
-324	26.922539	0.000194	0.005209
-325	26.822400	0.000000	0.000000
-326	26.822400	0.000000	0.000000
-327	26.959091	0.000309	0.008305
-328	26.822400	0.000000	0.000000
-329	26.822400	0.000000	0.000000
-330	26.901431	0.000234	0.006266
-331	26.897571	0.000235	0.006291
-332	26.822400	0.000000	0.000000
-333	26.822400	0.000000	0.000000
-334	26.658758	0.000329	0.008812
-335	26.822400	0.000000	0.000000
-336	26.693985	0.000056	0.001504
-337	26.822400	0.000000	0.000000
-338	26.620527	0.000063	0.001679
-339	26.822400	0.000000	0.000000
-340	29.124652	0.000000	0.000000
-341	28.527543	0.000301	0.008623
-342	28.699951	0.000000	0.000000
-343	28.761443	0.000078	0.002246
-344	26.822400	0.000000	0.000000
-345	26.822400	0.000000	0.000000
-346	26.765951	0.000402	0.010803
