-1	29.124652	0.000000	0.000000
-2	29.124652	0.000529	0.015454
-3	29.124652	0.000532	0.015534
-4	30.026185	0.000546	0.016436
-5	30.026185	0.001000	0.030108
-6	30.026185	0.001005	0.030251
-7	30.026185	0.001010	0.030395
-8	30.139428	0.000980	0.029591
-9	30.139428	0.000971	0.029340
-10	30.139428	0.000976	0.029472
-11	30.237792	0.000899	0.027251
-12	30.237798	0.000903	0.027355
-13	30.237814	0.000906	0.027458
-14	30.506152	0.001016	0.031058
-15	30.506284	0.001002	0.030635
-16	30.506734	0.001006	0.030763
-17	30.507850	0.000993	0.030367
-18	30.510423	0.000997	0.030487
-19	30.317839	0.000940	0.028541
-20	30.324081	0.000943	0.028628
-21	30.334785	0.000946	0.028717
-22	30.351606	0.000896	0.027213
-23	30.449775	0.000849	0.025782
-24	30.987138	0.000850	0.026195
-25	31.092884	0.000800	0.024642
-26	27.735713	0.000886	0.024262
-27	27.840948	0.000888	0.024313
-28	29.745385	0.000843	0.024565
-29	29.873577	0.000844	0.024596
-30	29.912885	0.000845	0.024595
-31	29.904186	0.000791	0.023007
-32	29.851619	0.000789	0.022959
-33	28.228077	0.000773	0.021305
-34	28.120807	0.000770	0.021217
-35	28.008831	0.000766	0.021113
-36	27.900019	0.000762	0.020991
-37	27.800436	0.000706	0.019433
-38	27.739955	0.000702	0.019324
-39	29.222649	0.000669	0.019447
-40	29.181802	0.000665	0.019309
-41	29.154131	0.000660	0.019172
-42	29.135751	0.000609	0.017694
-43	29.212867	0.000619	0.018034
-44	21.432625	0.000831	0.017769
-45	21.426730	0.000823	0.017594
-46	21.421294	0.000816	0.017438
-47	21.415363	0.000809	0.017296
-48	21.401979	0.000742	0.015873
-49	21.388431	0.000735	0.015721
-50	29.036682	0.000535	0.015544
-51	29.016862	0.000531	0.015435
-52	28.994786	0.000528	0.015331
-53	28.971494	0.000484	0.014075
-54	28.947916	0.000481	0.013989
-55	29.125260	0.000440	0.012872
-56	28.839315	0.000467	0.013560
-57	28.823919	0.000465	0.013503
-58	28.813878	0.000464	0.013457
-59	28.898606	0.000478	0.013926
-60	28.901314	0.000346	0.010069
-61	29.166046	0.000337	0.009906
-62	29.180101	0.000336	0.009887
-63	28.190872	0.000347	0.009844
-64	28.212341	0.000346	0.009836
-65	28.236111	0.000346	0.009835
-66	28.258944	0.000346	0.009838
-67	28.280304	0.000346	0.009845
-68	28.299468	0.000347	0.009856
-69	28.315095	0.000347	0.009869
-70	28.742178	0.000348	0.010045
-71	28.749567	0.000349	0.010059
-72	28.756265	0.000349	0.010079
-73	28.760395	0.000350	0.010101
-74	28.762398	0.000351	0.010124
-75	28.762671	0.000352	0.010148
-76	25.604808	0.000388	0.009958
-77	25.602391	0.000389	0.009981
-78	27.850347	0.000336	0.009390
-79	27.844994	0.000337	0.009417
-80	26.206656	0.000346	0.009109
-81	26.192824	0.000347	0.009140
-82	26.175044	0.000348	0.009168
-83	26.154160	0.000279	0.007318
-84	23.163475	0.000302	0.007032
-85	22.535033	0.000332	0.007537
-86	22.525033	0.000332	0.007529
-87	22.520644	0.000332	0.007520
-88	22.532167	0.000285	0.006464
-89	22.547867	0.000285	0.006452
-90	28.973027	0.000225	0.006538
-91	28.992709	0.000224	0.006529
-92	29.012667	0.000224	0.006518
-93	29.034769	0.000224	0.006505
-94	29.054155	0.000223	0.006491
-95	29.071750	0.000223	0.006477
-96	29.087289	0.000222	0.006462
-97	29.101296	0.000222	0.006446
-98	29.193435	0.000209	0.006106
-99	29.204002	0.000209	0.006091
-100	29.214169	0.000208	0.006074
-101	29.221916	0.000173	0.005057
-102	29.226254	0.000173	0.005045
-103	29.584626	0.000138	0.004084
-104	29.580502	0.000138	0.004072
-105	29.258925	0.000129	0.003768
-106	29.248209	0.000129	0.003756
-107	29.237765	0.000128	0.003743
-108	29.230815	0.000128	0.003730
-109	29.230509	0.000127	0.003717
-110	29.239101	0.000127	0.003702
-111	29.257097	0.000126	0.003687
-112	29.283231	0.000126	0.003671
-113	29.313427	0.000125	0.003654
-114	29.345350	0.000125	0.003634
-115	29.374384	0.000109	0.003192
-116	29.397284	0.000109	0.003173
-117	29.412321	0.000108	0.003152
-118	28.673712	0.000108	0.003061
-119	28.673420	0.000107	0.003037
-120	28.667596	0.000106	0.003012
-121	29.107580	0.000107	0.003091
-122	29.096023	0.000102	0.002930
-123	29.083128	0.000101	0.002901
-124	28.531142	0.000100	0.002825
-125	28.518277	0.000099	0.002793
-126	28.505723	0.000098	0.002761
-127	28.492961	0.000097	0.002727
-128	28.528145	0.000101	0.002850
-129	28.516701	0.000100	0.002821
-130	28.504651	0.000099	0.002793
-131	28.476727	0.000095	0.002675
-132	28.493573	0.000087	0.002451
-133	28.474325	0.000085	0.002420
-134	29.270623	0.000086	0.002503
-135	29.249522	0.000085	0.002467
-136	28.395316	0.000088	0.002477
-137	28.381369	0.000086	0.002440
-138	28.372318	0.000085	0.002404
-139	28.979949	0.000082	0.002377
-140	28.978640	0.000081	0.002343
-141	28.978653	0.000080	0.002311
-142	28.143550	0.000082	0.002310
-143	28.140254	0.000081	0.002279
-144	28.507068	0.000077	0.002188
-145	28.699951	0.000000	0.000000
-146	28.699951	0.000096	0.002760
-147	28.699951	0.000096	0.002774
-148	28.789432	0.000068	0.001965
-149	28.789432	0.000125	0.003599
-150	28.789432	0.000125	0.003616
-151	28.789432	0.000126	0.003633
-152	28.789374	0.000159	0.004598
-153	28.789374	0.000158	0.004559
-154	28.789374	0.000159	0.004579
-155	28.789403	0.000243	0.007001
-156	28.789408	0.000244	0.007027
-157	28.789423	0.000244	0.007053
-158	28.700103	0.000126	0.003638
-159	28.700215	0.000125	0.003588
-160	28.700692	0.000125	0.003603
-161	28.701833	0.000124	0.003557
-162	28.704435	0.000124	0.003571
-163	29.155293	0.000193	0.005632
-164	29.161877	0.000193	0.005650
-165	29.171918	0.000194	0.005667
-166	29.189037	0.000184	0.005370
-167	29.287662	0.000174	0.005088
-168	27.567889	0.000174	0.004777
-169	27.664241	0.000164	0.004494
-170	29.012090	0.000172	0.004941
-171	29.121595	0.000173	0.004952
-172	29.413878	0.000165	0.004747
-173	29.541372	0.000165	0.004753
-174	29.579734	0.000165	0.004753
-175	29.570596	0.000155	0.004446
-176	29.518292	0.000154	0.004436
-177	29.157103	0.000211	0.006002
-178	29.046488	0.000210	0.005978
-179	28.930554	0.000209	0.005948
-180	28.816593	0.000208	0.005914
-181	28.714944	0.000193	0.005476
-182	28.651008	0.000191	0.005444
-183	28.953381	0.000179	0.005155
-184	28.913022	0.000178	0.005118
-185	28.885691	0.000177	0.005082
-186	28.867546	0.000163	0.004690
-187	28.989449	0.000145	0.004182
-188	28.712914	0.000148	0.004224
-189	28.704938	0.000146	0.004183
-190	28.697807	0.000145	0.004144
-191	28.690090	0.000143	0.004109
-192	28.675914	0.000132	0.003776
-193	28.657385	0.000130	0.003737
-194	28.724693	0.000131	0.003771
-195	28.705056	0.000130	0.003744
-196	28.683201	0.000129	0.003719
-197	28.660159	0.000119	0.003414
-198	28.636854	0.000118	0.003394
-199	28.481525	0.000154	0.004415
-200	29.260683	0.000124	0.003643
-201	29.244983	0.000123	0.003628
-202	29.234702	0.000123	0.003615
-203	28.654995	0.000107	0.003102
-204	28.657771	0.000078	0.002243
-205	28.667823	0.000082	0.002369
-206	28.681657	0.000082	0.002365
-207	28.656275	0.000083	0.002391
-208	28.678081	0.000083	0.002389
-209	28.702231	0.000083	0.002389
-210	28.725479	0.000083	0.002389
-211	28.747226	0.000083	0.002391
-212	28.766751	0.000083	0.002394
-213	28.782691	0.000083	0.002397
-214	28.887037	0.000078	0.002247
-215	28.894387	0.000078	0.002251
-216	28.901176	0.000078	0.002255
-217	28.905336	0.000078	0.002260
-218	28.907357	0.000078	0.002265
-219	28.907639	0.000078	0.002270
-220	28.816934	0.000086	0.002496
-221	28.814347	0.000087	0.002502
-222	28.675582	0.000060	0.001727
-223	28.670161	0.000060	0.001732
-224	24.511845	0.000085	0.002085
-225	24.498927	0.000085	0.002091
-226	24.482118	0.000085	0.002098
-227	24.462537	0.000068	0.001674
-228	28.622784	0.000068	0.001951
-229	28.510709	0.000050	0.001433
-230	28.496222	0.000050	0.001432
-231	28.488815	0.000050	0.001430
-232	28.497656	0.000043	0.001230
-233	28.518056	0.000043	0.001227
-234	28.550737	0.000039	0.001123
-235	28.570128	0.000039	0.001122
-236	28.590201	0.000039	0.001120
-237	28.611667	0.000039	0.001118
-238	28.630731	0.000039	0.001115
-239	28.648052	0.000039	0.001113
-240	28.663342	0.000039	0.001110
-241	28.677128	0.000039	0.001107
-242	29.003754	0.000049	0.001426
-243	29.013888	0.000049	0.001423
-244	29.024138	0.000049	0.001419
-245	29.031817	0.000041	0.001181
-246	29.036085	0.000041	0.001179
-247	26.194695	0.000034	0.000900
-248	26.190903	0.000034	0.000898
-249	28.934538	0.000041	0.001187
-250	28.923946	0.000041	0.001183
-251	28.913654	0.000041	0.001179
-252	28.906855	0.000041	0.001175
-253	28.906654	0.000041	0.001171
-254	28.915258	0.000040	0.001166
-255	28.933144	0.000040	0.001162
-256	28.959042	0.000040	0.001156
-257	28.988916	0.000040	0.001151
-258	29.020453	0.000040	0.001145
-259	29.049082	0.000035	0.001006
-260	29.071644	0.000035	0.001000
-261	29.086434	0.000034	0.000993
-262	29.093367	0.000037	0.001054
-263	29.093152	0.000036	0.001045
-264	29.087305	0.000036	0.001037
-265	29.032700	0.000032	0.000921
-266	29.021173	0.000030	0.000874
-267	29.008306	0.000030	0.000865
-268	28.950223	0.000031	0.000901
-269	28.937159	0.000031	0.000891
-270	28.924429	0.000031	0.000880
-271	28.911494	0.000030	0.000870
-272	28.808257	0.000025	0.000702
-273	28.796630	0.000024	0.000695
-274	28.784466	0.000024	0.000688
-275	28.756621	0.000023	0.000659
-276	27.475869	0.000030	0.000820
-277	27.458317	0.000030	0.000810
-278	29.181167	0.000024	0.000688
-279	29.160266	0.000023	0.000678
-280	28.607069	0.000022	0.000619
-281	28.592985	0.000021	0.000610
-282	28.583832	0.000021	0.000601
-283	28.757336	0.000020	0.000584
-284	28.756048	0.000020	0.000576
-285	28.756053	0.000020	0.000568
-286	28.844661	0.000019	0.000535
-287	28.841402	0.000018	0.000528
-288	28.740945	0.000020	0.000570
-289	26.822400	0.000674	0.018119
-290	26.822400	0.000676	0.018175
-291	26.822400	0.000114	0.003068
-292	26.822400	0.000000	0.000000
-293	26.822400	0.000017	0.000452
-294	26.822400	0.000000	0.000000
-295	26.822400	0.000000	0.000000
-296	26.824012	0.000022	0.000595
-297	26.824489	0.000022	0.000586
-298	26.822400	0.000000	0.000000
-299	26.883072	0.000071	0.001913
-300	26.932906	0.000071	0.001917
-301	26.822400	0.000000	0.000000
-302	26.822400	0.000000	0.000000
-303	26.822400	0.000000	0.000000
-304	27.511405	0.000070	0.001869
-305	26.822400	0.000000	0.000000
-306	26.987318	0.000068	0.001809
-307	26.822400	0.000000	0.000000
-308	26.810119	0.000063	0.001696
-309	26.822400	0.000000	0.000000
-310	26.822400	0.000000	0.000000
-311	26.762485	0.000056	0.001507
-312	26.822400	0.000000	0.000000
-313	26.658172	0.000054	0.001442
-314	26.822400	0.000000	0.000000
-315	26.822400	0.000000	0.000000
-316	26.585934	0.000175	0.004697
-317	26.822400	0.000000	0.000000
-318	26.822400	0.000000	0.000000
-319	26.822400	0.000000	0.000000
-320	26.822400	0.000000	0.000000
-321	26.758015	0.000052	0.001397
-322	26.822400	0.000000	0.000000
-323	26.822400	0.000000	0.000000
-324	26.688107	0.000085	0.002306
-325	26.822400	0.000000	0.000000
-326	26.822400	0.000000	0.000000
-327	26.631023	0.000046	0.001235
-328	26.822400	0.000000	0.000000
-329	26.822400	0.000000	0.000000
-330	26.845492	0.000046	0.001220
-331	26.840477	0.000046	0.001229
-332	26.822400	0.000000	0.000000
-333	26.822400	0.000000	0.000000
-334	26.946397	0.000021	0.000552
-335	26.822400	0.000000	0.000000
-336	26.946840	0.000006	0.000171
-337	26.822400	0.000000	0.000000
-338	26.838956	0.000003	0.000077
-339	26.822400	0.000000	0.000000
-340	29.124652	0.000000	0.000000
-341	28.491028	0.000076	0.002152
-342	28.699951	0.000000	0.000000
-343	28.724392	0.000020	0.000560
-344	26.822400	0.000000	0.000000
-345	26.822400	0.000000	0.000000
-346	27.204724	0.000072	0.001940
