-1	29.124652	0.000000	0.000000
-2	29.124652	0.006800	0.198013
-3	29.124652	0.006797	0.197924
-4	30.026185	0.006938	0.208274
-5	30.026185	0.011761	0.353120
-6	30.026185	0.011760	0.353110
-7	30.026185	0.011760	0.353100
-8	30.139428	0.011352	0.342139
-9	30.139428	0.010098	0.304301
-10	30.139428	0.010095	0.304189
-11	30.237788	0.009245	0.279493
-12	30.237787	0.009242	0.279404
-13	30.237786	0.009239	0.279317
-14	30.506009	0.010299	0.314115
-15	30.505999	0.009841	0.300156
-16	30.505964	0.009837	0.300044
-17	30.505878	0.009400	0.286716
-18	30.505680	0.009397	0.286605
-19	30.308662	0.008821	0.267313
-20	30.308182	0.008819	0.267233
-21	30.307361	0.008816	0.267150
-22	30.306072	0.008201	0.248519
-23	30.298656	0.007583	0.229770
-24	30.748381	0.007562	0.232581
-25	30.740119	0.006947	0.213676
-26	27.317503	0.007673	0.209795
-27	27.308671	0.007670	0.209714
-28	29.062463	0.007265	0.211478
-29	29.049453	0.007262	0.211386
-30	29.044129	0.007260	0.211341
-31	29.043192	0.006734	0.196018
-32	29.046888	0.006732	0.195990
-33	27.560640	0.006607	0.182450
-34	27.571201	0.006607	0.182443
-35	27.582667	0.006606	0.182442
-36	27.593941	0.006606	0.182445
-37	27.604348	0.006122	0.169049
-38	27.610818	0.006121	0.169037
-39	29.147985	0.005875	0.171241
-40	29.153396	0.005875	0.171227
-41	29.157997	0.005874	0.171212
-42	29.162028	0.005440	0.158555
-43	29.254995	0.005569	0.162788
-44	21.474426	0.007553	0.162052
-45	21.476449	0.007550	0.161994
-46	21.477877	0.007548	0.161935
-47	21.478974	0.007545	0.161875
-48	21.480503	0.007010	0.150393
-49	21.481663	0.007006	0.150286
-50	29.180364	0.005132	0.149535
-51	29.181449	0.005129	0.149435
-52	29.182308	0.005125	0.149322
-53	29.182798	0.004756	0.138553
-54	29.182774	0.004751	0.138407
-55	29.383508	0.004361	0.127913
-56	29.113398	0.004653	0.135233
-57	29.110867	0.004647	0.135042
-58	29.107208	0.004640	0.134832
-59	29.192097	0.004792	0.139670
-60	29.186188	0.002937	0.085576
-61	29.436142	0.002866	0.084253
-62	29.429129	0.002860	0.084079
-63	28.404420	0.002947	0.083635
-64	28.397241	0.002940	0.083441
-65	28.390322	0.002933	0.083236
-66	28.384437	0.002926	0.083035
-67	28.379538	0.002919	0.082835
-68	28.375624	0.002912	0.082633
-69	28.372768	0.002905	0.082441
-70	28.783313	0.002900	0.083493
-71	28.782211	0.002895	0.083348
-72	28.781299	0.002888	0.083163
-73	28.780806	0.002882	0.082985
-74	28.780674	0.002876	0.082810
-75	28.780879	0.002870	0.082643
-76	25.623409	0.003146	0.080662
-77	25.624245	0.003141	0.080518
-78	27.879965	0.002289	0.063837
-79	27.881329	0.002285	0.063742
-80	26.253847	0.002334	0.061298
-81	26.255885	0.002330	0.061195
-82	26.257934	0.002326	0.061098
-83	26.259922	0.002110	0.055416
-84	23.280805	0.002284	0.053176
-85	22.668490	0.002512	0.056938
-86	22.669951	0.002507	0.056833
-87	22.671577	0.002503	0.056724
-88	22.674669	0.002042	0.046288
-89	22.676874	0.002037	0.046165
-90	29.114084	0.001607	0.046758
-91	29.115812	0.001604	0.046673
-92	29.117354	0.001601	0.046587
-93	29.118787	0.001598	0.046486
-94	29.119730	0.001594	0.046387
-95	29.120141	0.001591	0.046285
-96	29.119929	0.001587	0.046184
-97	29.119035	0.001584	0.046082
-98	29.195364	0.001497	0.043669
-99	29.193152	0.001494	0.043583
-100	29.189816	0.001491	0.043487
-101	29.185618	0.001230	0.035877
-102	29.181424	0.001228	0.035805
-103	29.531588	0.000967	0.028534
-104	29.524656	0.000964	0.028458
-105	29.204339	0.000902	0.026342
-106	29.196443	0.000899	0.026277
-107	29.188744	0.000897	0.026215
-108	29.181735	0.000895	0.026157
-109	29.175844	0.000893	0.026105
-110	29.171541	0.000892	0.026058
-111	29.169067	0.000890	0.026018
-112	29.168469	0.000889	0.025984
-113	29.169551	0.000888	0.025958
-114	29.172135	0.000887	0.025939
-115	29.175890	0.000563	0.016483
-116	29.180493	0.000564	0.016499
-117	29.185657	0.000564	0.016520
-118	28.451513	0.000567	0.016188
-119	28.457438	0.000568	0.016218
-120	28.463633	0.000570	0.016252
-121	28.916462	0.000582	0.016867
-122	28.923034	0.000521	0.015093
-123	28.929991	0.000522	0.015130
-124	28.401092	0.000525	0.014932
-125	28.408167	0.000526	0.014975
-126	28.414909	0.000528	0.015021
-127	28.421015	0.000530	0.015071
-128	28.474424	0.000561	0.016005
-129	28.477463	0.000563	0.016053
-130	28.479388	0.000565	0.016101
-131	28.478944	0.000502	0.014329
-132	28.520089	0.000471	0.013460
-133	28.516411	0.000473	0.013514
-134	29.327895	0.000483	0.014203
-135	29.321144	0.000486	0.014271
-136	28.475282	0.000512	0.014627
-137	28.466723	0.000515	0.014701
-138	28.457700	0.000517	0.014774
-139	29.062553	0.000511	0.014894
-140	29.053419	0.000513	0.014964
-141	29.044628	0.000515	0.015033
-142	28.201058	0.000539	0.015268
-143	28.193212	0.000542	0.015336
-144	28.561653	0.000525	0.015073
-145	28.699951	0.000000	0.000000
-146	28.699951	0.001232	0.035359
-147	28.699951	0.001232	0.035343
-148	28.789432	0.000865	0.024890
-149	28.789432	0.001466	0.042201
-150	28.789432	0.001466	0.042200
-151	28.789432	0.001466	0.042199
-152	28.789374	0.001846	0.053148
-153	28.789374	0.001642	0.047269
-154	28.789374	0.001642	0.047252
-155	28.789397	0.002494	0.071779
-156	28.789397	0.002493	0.071757
-157	28.789395	0.002492	0.071734
-158	28.699939	0.001282	0.036781
-159	28.699930	0.001225	0.035146
-160	28.699893	0.001224	0.035133
-161	28.699805	0.001170	0.033572
-162	28.699604	0.001170	0.033559
-163	29.146317	0.001810	0.052746
-164	29.145811	0.001809	0.052729
-165	29.145041	0.001809	0.052714
-166	29.143730	0.001683	0.049037
-167	29.136289	0.001556	0.045337
-168	27.342879	0.001550	0.042399
-169	27.335327	0.001424	0.038952
-170	28.579358	0.001494	0.042731
-171	28.570186	0.001493	0.042715
-172	28.738924	0.001420	0.040867
-173	28.725952	0.001419	0.040849
-174	28.720754	0.001419	0.040840
-175	28.719880	0.001316	0.037879
-176	28.723575	0.001316	0.037874
-177	28.463707	0.001802	0.051394
-178	28.474580	0.001802	0.051392
-179	28.486441	0.001802	0.051392
-180	28.498242	0.001802	0.051393
-181	28.508852	0.001670	0.047620
-182	28.515682	0.001670	0.047616
-183	28.879823	0.001572	0.045395
-184	28.885179	0.001572	0.045391
-185	28.889733	0.001572	0.045387
-186	28.893719	0.001456	0.042032
-187	29.031340	0.001301	0.037755
-188	28.765990	0.001337	0.038426
-189	28.768901	0.001337	0.038413
-190	28.770956	0.001336	0.038399
-191	28.772512	0.001336	0.038384
-192	28.774368	0.001241	0.035667
-193	28.776058	0.001240	0.035640
-194	28.867056	0.001259	0.036279
-195	28.868127	0.001258	0.036254
-196	28.868972	0.001257	0.036227
-197	28.869452	0.001166	0.033614
-198	28.869421	0.001165	0.033579
-199	28.734462	0.001530	0.043872
-200	29.538579	0.001232	0.036332
-201	29.536028	0.001230	0.036281
-202	29.532331	0.001229	0.036224
-203	28.945972	0.001076	0.031111
-204	28.940063	0.000660	0.019061
-205	28.932891	0.000697	0.020153
-206	28.926014	0.000696	0.020111
-207	28.873824	0.000704	0.020314
-208	28.866517	0.000703	0.020267
-209	28.859473	0.000701	0.020217
-210	28.853472	0.000699	0.020168
-211	28.848476	0.000697	0.020120
-212	28.844482	0.000696	0.020071
-213	28.841565	0.000694	0.020024
-214	28.928379	0.000646	0.018680
-215	28.927282	0.000644	0.018649
-216	28.926357	0.000643	0.018607
-217	28.925861	0.000642	0.018567
-218	28.925726	0.000640	0.018528
-219	28.925931	0.000639	0.018491
