id	speed 	density	flow
-1	65.000000	0.000000	0.000000
-2	65.000000	0.312127	8.977283
-3	65.000000	0.313241	9.023521
-4	65.000000	0.322383	9.546930
-5	65.000000	0.537451	15.966887
-6	65.000000	0.538717	16.053542
-7	65.000000	0.543425	16.140480
-8	65.000000	0.530335	15.724316
-9	65.000000	0.461499	13.708989
-10	65.000000	0.462278	13.758176
-11	65.000000	0.553885	12.705837
-12	65.000000	0.363162	12.744575
-13	65.000000	0.361763	12.782818
-14	65.000000	0.582016	14.442747
-15	65.000000	0.354285	14.159490
-16	65.000000	0.471157	14.207995
-17	65.000000	0.463780	13.942266
-18	65.000000	0.465712	13.989172
-19	65.000000	0.375336	13.089564
-20	65.000000	0.339787	13.123445
-21	65.000000	0.349507	13.158415
-22	65.000000	0.329223	12.451193
-23	65.000000	0.694332	11.762166
-24	65.000000	0.394659	11.939674
-25	65.000000	0.374469	11.200911
-26	65.000000	0.323036	11.019032
-27	65.000000	0.334351	11.034374
-28	65.000000	0.327726	11.143772
-29	65.000000	0.588249	11.158051
-30	65.000000	0.389724	11.163099
-31	65.000000	0.363626	10.445992
-32	65.000000	0.362470	10.443502
-33	65.000000	0.356675	9.716951
-34	65.000000	0.357490	9.708793
-35	65.000000	0.355680	9.699604
-36	65.000000	0.368462	9.690320
-37	65.000000	0.373175	9.019123
-38	65.000000	0.275932	9.017362
-39	65.000000	0.315583	9.135646
-40	65.000000	0.322619	9.137826
-41	65.000000	0.317902	9.141905
-42	65.000000	0.292612	8.496993
-43	65.000000	0.298629	8.735759
-44	65.000000	0.418176	8.715294
-45	65.000000	0.410904	8.732241
-46	65.000000	0.375864	8.749687
-47	65.000000	0.345727	8.767888
-48	65.000000	0.480037	8.167738
-49	65.000000	0.386806	8.201772
-50	65.000000	0.283637	8.192647
-51	65.000000	0.285478	8.224901
-52	65.000000	0.287516	8.259903
-53	65.000000	0.266543	7.702408
-54	65.000000	0.268490	7.733216
-55	65.000000	0.248440	7.183206
-56	65.000000	0.265710	7.631707
-57	65.000000	0.265771	7.654179
-58	65.000000	0.267895	7.668737
-59	65.000000	0.267327	7.960016
-60	65.000000	0.210227	5.915214
-61	65.000000	0.210397	5.638376
-62	65.000000	0.181750	5.459429
-63	65.000000	0.190840	5.246217
-64	65.000000	0.179420	5.052816
-65	65.000000	0.180434	4.847594
-66	65.000000	0.168159	4.645852
-67	65.000000	0.161148	4.441555
-68	65.000000	0.155940	4.232227
-69	65.000000	0.143368	4.028602
-70	65.000000	0.171189	3.829734
-71	65.000000	0.101015	3.667295
-72	65.000000	0.124780	3.453733
-73	65.000000	0.117062	3.239062
-74	65.000000	0.110347	3.021400
-75	65.000000	0.101365	2.805424
-76	65.000000	0.113379	2.476785
-77	65.000000	0.082136	2.270414
-78	65.000000	0.073842	1.890241
-79	65.000000	0.056369	1.715861
-80	65.000000	0.065634	1.421980
-81	65.000000	0.050436	1.216754
-82	65.000000	0.042614	1.020811
-83	65.000000	0.028871	0.686007
-84	65.000000	0.024782	0.512018
-85	65.000000	0.020898	0.415388
-86	65.000000	0.012988	0.323348
-87	65.000000	0.010236	0.242756
-88	65.000000	0.001110	0.015001
-89	65.000000	0.000534	0.009954
-90	65.000000	0.000361	0.006470
-91	65.000000	0.000168	0.004650
-92	65.000000	0.000121	0.003301
-93	65.000000	0.000096	0.002197
-94	65.000000	0.000063	0.001434
-95	65.000000	0.000040	0.000856
-96	65.000000	0.000024	0.000425
-97	65.000000	0.000010	0.000152
-98	65.000000	0.000003	0.000000
-99	65.000000	0.000000	0.000000
-100	65.000000	0.000000	0.000000
-101	65.000000	0.000000	0.000000
-102	65.000000	0.000000	0.000000
-103	65.000000	0.000000	0.000000
-104	65.000000	0.000000	0.000000
-105	65.000000	0.000000	0.000000
-106	65.000000	0.000000	0.000000
-107	65.000000	0.000000	0.000000
-108	65.000000	0.000000	0.000000
-109	65.000000	0.000000	0.000000
-110	65.000000	0.000000	0.000000
-111	65.000000	0.000000	0.000000
-112	65.000000	0.000000	0.000000
-113	65.000000	0.000000	0.000000
-114	65.000000	0.000000	0.000000
-115	65.000000	0.000000	0.000000
-116	65.000000	0.000000	0.000000
-117	65.000000	0.000000	0.000000
-118	65.000000	0.000000	0.000000
-119	65.000000	0.000000	0.000000
-120	65.000000	0.000000	0.000000
-121	65.000000	0.000000	0.000000
-122	65.000000	0.000000	0.000000
-123	65.000000	0.000000	0.000000
-124	65.000000	0.000000	0.000000
-125	65.000000	0.000000	0.000000
-126	65.000000	0.000000	0.000000
-127	65.000000	0.000000	0.000000
-128	65.000000	0.000000	0.000000
-129	65.000000	0.000000	0.000000
-130	65.000000	0.000000	0.000000
-131	65.000000	0.000000	0.000000
-132	65.000000	0.000000	0.000000
-133	65.000000	0.000000	0.000000
-134	65.000000	0.000000	0.000000
-135	65.000000	0.000000	0.000000
-136	65.000000	0.000000	0.000000
-137	65.000000	0.000000	0.000000
-138	65.000000	0.000000	0.000000
-139	65.000000	0.000000	0.000000
-140	65.000000	0.000000	0.000000
-141	65.000000	0.000000	0.000000
-142	65.000000	0.000000	0.000000
-143	65.000000	0.000000	0.000000
-144	65.000000	0.000000	0.000000
-145	65.000000	0.000000	0.000000
-146	65.000000	0.056558	1.603207
-147	65.000000	0.056794	1.611469
-148	65.000000	0.040175	1.141191
-149	65.000000	0.066975	1.908637
-150	65.000000	0.067137	1.918993
-151	65.000000	0.067774	1.929392
-152	65.000000	0.086254	2.443222
-153	65.000000	0.075033	2.129905
-154	65.000000	0.075228	2.137553
-155	65.000000	0.149827	3.263955
-156	65.000000	0.098028	3.273608
-157	65.000000	0.097280	3.283388
-158	65.000000	0.072455	1.691634
-159	65.000000	0.044129	1.658291
-160	65.000000	0.058632	1.664053
-161	65.000000	0.057710	1.632924
-162	65.000000	0.057963	1.638418
-163	65.000000	0.075506	2.582981
-164	65.000000	0.071836	2.589996
-165	65.000000	0.070935	2.596617
-166	65.000000	0.068593	2.457189
-167	65.000000	0.141669	2.321227
-168	65.000000	0.080922	2.177269
-169	65.000000	0.076763	2.042415
-170	65.000000	0.063144	2.244205
-171	65.000000	0.065071	2.247333
-172	65.000000	0.063112	2.153452
-173	65.000000	0.115619	2.156232
-174	65.000000	0.076189	2.157195
-175	65.000000	0.071091	2.018612
-176	65.000000	0.070802	2.018124
-177	65.000000	0.097242	2.737243
-178	65.000000	0.097464	2.734956
-179	65.000000	0.096987	2.732365
-180	65.000000	0.101659	2.729714
-181	65.000000	0.100931	2.540618
-182	65.000000	0.075021	2.540105
-183	65.000000	0.084437	2.421826
-184	65.000000	0.086322	2.422409
-185	65.000000	0.085073	2.423494
-186	65.000000	0.078259	2.252540
-187	65.000000	0.069777	2.026084
-188	65.000000	0.073977	2.065327
-189	65.000000	0.072722	2.069220
-190	65.000000	0.066488	2.073311
-191	65.000000	0.062071	2.077628
-192	65.000000	0.084031	1.933775
-193	65.000000	0.068409	1.942213
-194	65.000000	0.069570	1.987726
-195	65.000000	0.070043	1.995561
-196	65.000000	0.070543	2.004059
-197	65.000000	0.065398	1.868786
-198	65.000000	0.065854	1.876257
-199	65.000000	0.087152	2.464005
-200	65.000000	0.070337	2.050220
-201	65.000000	0.070355	2.056289
-202	65.000000	0.070951	2.060246
-203	65.000000	0.059842	1.773071
-204	65.000000	0.047347	1.317119
-205	65.000000	0.051180	1.347873
-206	65.000000	0.044186	1.305180
-207	65.000000	0.045638	1.274979
-208	65.000000	0.042896	1.228009
-209	65.000000	0.043141	1.178211
-210	65.000000	0.040215	1.129187
-211	65.000000	0.038532	1.079587
-212	65.000000	0.037283	1.028772
