id	speed 	density	flow
-313	65.000000	0.022686	0.580816
-314	65.000000	0.000000	0.000000
-315	65.000000	0.000000	0.000000
-316	65.000000	0.161371	2.468202
-317	65.000000	0.000000	0.000000
-318	65.000000	0.000000	0.000000
-319	65.000000	0.000000	0.000000
-320	65.000000	0.000000	0.000000
-321	65.000000	0.024692	0.685366
-322	65.000000	0.000000	0.000000
-323	65.000000	0.000000	0.000000
-324	65.000000	0.043697	1.131409
-325	65.000000	0.000000	0.000000
-326	65.000000	0.000000	0.000000
-327	65.000000	0.014028	0.326903
-328	65.000000	0.000000	0.000000
-329	65.000000	0.000000	0.000000
-330	65.000000	0.005680	0.286069
-331	65.000000	0.021725	0.305568
-332	65.000000	0.000000	0.000000
-333	65.000000	0.000000	0.000000
-334	65.000000	0.001502	0.029837
-335	65.000000	0.000000	0.000000
-336	65.000000	0.007154	0.123320
-337	65.000000	0.000000	0.000000
-338	65.000000	0.007153	0.169434
-339	65.000000	0.000000	0.000000
-340	65.000000	0.000000	0.000000
-341	65.000000	0.038323	0.766459
-342	65.000000	0.000000	0.000000
-343	65.000000	0.010047	0.199677
-344	65.000000	0.000000	0.000000
-345	65.000000	0.000000	0.000000
-346	65.000000	0.044330	0.706580
