id	speed 	density	flow
-1	65.000000	0.000000	0.000000
-2	65.000000	0.356121	10.247820
-3	65.000000	0.357771	10.311443
-4	65.000000	0.368587	10.920606
-5	65.000000	0.632861	18.865095
-6	65.000000	0.638699	19.096353
-7	65.000000	0.648634	19.328368
-8	65.000000	0.637219	18.954173
-9	65.000000	0.562491	16.827937
-10	65.000000	0.571577	17.129620
-11	65.000000	0.697371	16.105779
-12	65.000000	0.462630	16.343373
-13	65.000000	0.466117	16.577927
-14	65.000000	0.761841	19.025875
-15	65.000000	0.463612	18.659332
-16	65.000000	0.625228	18.984055
-17	65.000000	0.617927	18.715612
-18	65.000000	0.629855	19.058525
-19	65.000000	0.514080	18.057095
-20	65.000000	0.470609	18.304453
-21	65.000000	0.489577	18.559370
-22	65.000000	0.468246	17.852574
-23	65.000000	1.023224	17.487280
-24	65.000000	0.591723	18.050825
-25	65.000000	0.572659	17.286750
-26	65.000000	0.501917	17.264428
-27	65.000000	0.527004	17.520924
-28	65.000000	0.522834	17.888958
-29	65.000000	0.951569	18.113178
-30	65.000000	0.633681	18.177834
-31	65.000000	0.518017	14.908184
-32	65.000000	0.516758	14.874329
-33	65.000000	0.505611	13.720424
-34	65.000000	0.500743	13.507368
-35	65.000000	0.489386	13.220034
-36	65.000000	0.494712	12.854964
-37	65.000000	0.027576	0.682642
-38	65.000000	0.021047	0.694289
-39	65.000000	0.024261	0.701282
-40	65.000000	0.024527	0.688699
-41	65.000000	0.023618	0.670196
-42	65.000000	0.001185	0.035249
-43	65.000000	0.001241	0.036333
-44	65.000000	0.001701	0.035026
-45	65.000000	0.001604	0.033463
-46	65.000000	0.001399	0.031874
-47	65.000000	0.001226	0.030401
-48	65.000000	0.000095	0.001407
-49	65.000000	0.000084	0.001262
-50	65.000000	0.000074	0.001110
-51	65.000000	0.000061	0.000931
-52	65.000000	0.000053	0.000754
-53	65.000000	0.000008	0.000000
-54	65.000000	0.000000	0.000000
-55	65.000000	0.000000	0.000000
-56	65.000000	0.000000	0.000000
-57	65.000000	0.000000	0.000000
-58	65.000000	0.000000	0.000000
-59	65.000000	0.000000	0.000000
-60	65.000000	0.000000	0.000000
-61	65.000000	0.000000	0.000000
-62	65.000000	0.000000	0.000000
-63	65.000000	0.000000	0.000000
-64	65.000000	0.000000	0.000000
-65	65.000000	0.000000	0.000000
-66	65.000000	0.000000	0.000000
-67	65.000000	0.000000	0.000000
-68	65.000000	0.000000	0.000000
-69	65.000000	0.000000	0.000000
-70	65.000000	0.000000	0.000000
-71	65.000000	0.000000	0.000000
-72	65.000000	0.000000	0.000000
-73	65.000000	0.000000	0.000000
-74	65.000000	0.000000	0.000000
-75	65.000000	0.000000	0.000000
-76	65.000000	0.000000	0.000000
-77	65.000000	0.000000	0.000000
-78	65.000000	0.000000	0.000000
-79	65.000000	0.000000	0.000000
-80	65.000000	0.000000	0.000000
-81	65.000000	0.000000	0.000000
-82	65.000000	0.000000	0.000000
-83	65.000000	0.000000	0.000000
-84	65.000000	0.000000	0.000000
-85	65.000000	0.000000	0.000000
-86	65.000000	0.000000	0.000000
-87	65.000000	0.000000	0.000000
-88	65.000000	0.000000	0.000000
-89	65.000000	0.000000	0.000000
-90	65.000000	0.000000	0.000000
-91	65.000000	0.000000	0.000000
-92	65.000000	0.000000	0.000000
-93	65.000000	0.000000	0.000000
-94	65.000000	0.000000	0.000000
-95	65.000000	0.000000	0.000000
-96	65.000000	0.000000	0.000000
-97	65.000000	0.000000	0.000000
-98	65.000000	0.000000	0.000000
-99	65.000000	0.000000	0.000000
