id	speed 	density	flow
-1	65.000000	0.000000	0.000000
-2	65.000000	0.356233	10.219199
-3	65.000000	0.355565	10.216240
-4	65.000000	0.364020	10.752185
-5	65.000000	0.615276	18.231805
-6	65.000000	0.613508	18.235398
-7	65.000000	0.615649	18.239003
-8	65.000000	0.597704	17.676863
-9	65.000000	0.494537	14.678645
-10	65.000000	0.494569	14.707519
-11	65.000000	0.591339	13.554331
-12	65.000000	0.387188	13.577072
-13	65.000000	0.385177	13.599521
-14	65.000000	0.618508	15.336400
-15	65.000000	0.375631	14.998899
-16	65.000000	0.498632	15.022834
-17	65.000000	0.489097	14.688197
-18	65.000000	0.490118	14.707222
-19	65.000000	0.394306	13.737130
-20	65.000000	0.356395	13.750971
-21	65.000000	0.365995	13.765371
-22	65.000000	0.340624	12.875160
-23	65.000000	0.709526	12.019819
-24	65.000000	0.403351	12.204018
-25	65.000000	0.378525	11.330092
-26	65.000000	0.326991	11.163665
-27	65.000000	0.339046	11.201869
-28	65.000000	0.333060	11.341360
-29	65.000000	0.601621	11.437436
-30	65.000000	0.400772	11.512979
-31	65.000000	0.376534	10.828701
-32	65.000000	0.376499	10.867567
-33	65.000000	0.372332	10.170047
-34	65.000000	0.375666	10.236768
-35	65.000000	0.376822	10.317645
-36	65.000000	0.394246	10.416437
-37	65.000000	0.396384	9.439675
-38	65.000000	0.285272	9.180946
-39	65.000000	0.316007	9.002938
-40	65.000000	0.312129	8.694366
-41	65.000000	0.296876	8.389787
-42	65.000000	0.265910	7.570298
-43	65.000000	0.260423	7.462139
-44	65.000000	0.343091	6.994516
-45	65.000000	0.317336	6.587283
-46	65.000000	0.273774	6.215893
-47	65.000000	0.237840	5.873633
-48	65.000000	0.303765	5.016432
-49	65.000000	0.225507	4.627922
-50	65.000000	0.154999	4.322816
-51	65.000000	0.144732	4.014488
-52	65.000000	0.134344	3.703201
-53	65.000000	0.112295	3.102387
-54	65.000000	0.102728	2.816199
-55	65.000000	0.085547	2.342410
-56	65.000000	0.081372	2.200375
-57	65.000000	0.071610	1.928869
-58	65.000000	0.062600	1.663380
-59	65.000000	0.053686	1.471710
-60	65.000000	0.002355	0.061075
-61	65.000000	0.001979	0.048393
-62	65.000000	0.001431	0.038823
-63	65.000000	0.001213	0.029672
-64	65.000000	0.000901	0.022281
-65	65.000000	0.000692	0.016031
-66	65.000000	0.000481	0.011283
-67	65.000000	0.000334	0.007703
-68	65.000000	0.000228	0.005078
-69	65.000000	0.000145	0.003288
-70	65.000000	0.000107	0.001885
-71	65.000000	0.000045	0.001224
-72	65.000000	0.000033	0.000617
-73	65.000000	0.000015	0.000220
-74	65.000000	0.000004	0.000000
-75	65.000000	0.000000	0.000000
-76	65.000000	0.000000	0.000000
-77	65.000000	0.000000	0.000000
-78	65.000000	0.000000	0.000000
-79	65.000000	0.000000	0.000000
-80	65.000000	0.000000	0.000000
-81	65.000000	0.000000	0.000000
-82	65.000000	0.000000	0.000000
-83	65.000000	0.000000	0.000000
-84	65.000000	0.000000	0.000000
-85	65.000000	0.000000	0.000000
-86	65.000000	0.000000	0.000000
-87	65.000000	0.000000	0.000000
-88	65.000000	0.000000	0.000000
-89	65.000000	0.000000	0.000000
-90	65.000000	0.000000	0.000000
-91	65.000000	0.000000	0.000000
-92	65.000000	0.000000	0.000000
-93	65.000000	0.000000	0.000000
-94	65.000000	0.000000	0.000000
-95	65.000000	0.000000	0.000000
-96	65.000000	0.000000	0.000000
-97	65.000000	0.000000	0.000000
-98	65.000000	0.000000	0.000000
-99	65.000000	0.000000	0.000000
-100	65.000000	0.000000	0.000000
-101	65.000000	0.000000	0.000000
-102	65.000000	0.000000	0.000000
-103	65.000000	0.000000	0.000000
-104	65.000000	0.000000	0.000000
-105	65.000000	0.000000	0.000000
-106	65.000000	0.000000	0.000000
-107	65.000000	0.000000	0.000000
-108	65.000000	0.000000	0.000000
-109	65.000000	0.000000	0.000000
-110	65.000000	0.000000	0.000000
-111	65.000000	0.000000	0.000000
-112	65.000000	0.000000	0.000000
-113	65.000000	0.000000	0.000000
-114	65.000000	0.000000	0.000000
-115	65.000000	0.000000	0.000000
-116	65.000000	0.000000	0.000000
-117	65.000000	0.000000	0.000000
-118	65.000000	0.000000	0.000000
-119	65.000000	0.000000	0.000000
-120	65.000000	0.000000	0.000000
-121	65.000000	0.000000	0.000000
-122	65.000000	0.000000	0.000000
